anchor,target,context,score
arm roller,cylindrical object,E04,0.5
arm roller,engage stop portion,E04,0.5
arm roller,manually material puller,E04,0.5
arm roller,pinch roller arm,E04,0.5
arm roller,push up roller,E04,0.5
arm roller,roller,E04,0.5
arm roller,roller arm,E04,0.5
arm roller,roller support arm,E04,0.5
arm roller,vertical movement lever,E04,0.5
arrange in fashion,arrange in linear fashion,B21,0.5
arrange in fashion,arrange in circular fashion,B23,0.5
arrange in fashion,arrange in circular fashion,B41,0.5
arrange in fashion,arrange in linear fashion,B41,0.5
arrange in fashion,arranged in a matrix fashion,B41,0.5
arrange in fashion,adaptive arranging fashion,G03,0.5
arrange in fashion,arrange in linear fashion,G03,0.5
arrange in fashion,fashion settlement,G03,0.5
arrange in fashion,linear arrangement,G03,0.5
arrange in fashion,order manner,G03,0.5
arrange in fashion,order settlement,G03,0.5
associated log,logs,B27,0.5
associated log,rounded timber,B27,0.5
automatic coffee,automated coffee device,A47,0.5
automatic coffee,automated coffee machine,A47,0.5
automatic coffee,automated coffee vending device,A47,0.5
automatic coffee,automated coffee vending machine,A47,0.5
automatic coffee,automated machine,A47,0.5
automatic coffee,automatic drip coffee,A47,0.5
automatic coffee,coffee beans,A47,0.5
auxiliary water,auxiliary,B28,0.5
auxiliary water,auxiliary reservoir,B28,0.5
auxiliary water,additional water,D06,0.5
auxiliary water,auxiliary washing water,D06,0.5
auxiliary water,auxiliary water supply,D06,0.5
auxiliary water,sub auxiliary water,D06,0.5
auxiliary water,washing water,D06,0.5
auxiliary water,water,D06,0.5
auxiliary water,condensing water tank,E03,0.5
auxiliary water,electric,E03,0.5
auxiliary water,electricity,E03,0.5
auxiliary water,fluid,E03,0.5
auxiliary water,fuel,E03,0.5
auxiliary water,industrial water,E03,0.5
auxiliary water,rain water source,E03,0.5
auxiliary water,underground water,E03,0.5
auxiliary water,water,E03,0.5
auxiliary water,water circulating device,E03,0.5
auxiliary water,water drainage pump,E03,0.5
auxiliary water,water pool,E03,0.5
auxiliary water,water recovery tube,E03,0.5
auxiliary water,water tank stores,E03,0.5
auxiliary water,auxiliary water supply,F24,0.5
auxiliary water,circulating water circuit,F24,0.5
auxiliary water,pipe discharge,F24,0.5
auxiliary water,rain shower,F24,0.5
auxiliary water,recycling water tank,F24,0.5
auxiliary water,sewage originated water,F24,0.5
auxiliary water,supplementing water,F24,0.5
auxiliary water,water hardness,F24,0.5
average impact,area body impact,B32,0.5
average impact,area system impact,B32,0.5
average impact,arithmetic mean system,B32,0.5
average impact,average,B32,0.5
average impact,average body impact,B32,0.5
average impact,average impact force,B32,0.5
average impact,average system impact,B32,0.5
average impact,impact,B32,0.5
average impact,initial impact,B32,0.5
average impact,average impact force,G01,0.5
average impact,difference,G01,0.5
average impact,differences,G01,0.5
average impact,measuring two numbers,G01,0.5
average impact,peak,G01,0.5
average impact,product improvement,G01,0.5
average pore size,average diameter,A61,0.5
average pore size,average diameter size,A61,0.5
average pore size,average particle diameter,A61,0.5
average pore size,average particle size,A61,0.5
average pore size,average size,A61,0.5
average pore size,effective diameter,A61,0.5
average pore size,effective diameter size,A61,0.5
average pore size,effective pore diameter,A61,0.5
average pore size,effective pore size,A61,0.5
average pore size,internal diameter,A61,0.5
average pore size,internal size,A61,0.5
average pore size,mean particle size,A61,0.5
average pore size,particle size,A61,0.5
average pore size,pore diameter,A61,0.5
average pore size,pore size,A61,0.5
average pore size,size of the pores,A61,0.5
average pore size,average pore diameter,B23,0.5
average pore size,average pore,B24,0.5
average pore size,average size,B24,0.5
average pore size,pore,B24,0.5
average pore size,pore diameter,B24,0.5
average pore size,pore pores,B24,0.5
average pore size,pore sizes,B24,0.5
average pore size,pores,B24,0.5
average pore size,average particle diameter,C04,0.5
average pore size,average particle size,C04,0.5
average pore size,average particle size diameter,C04,0.5
average pore size,average pore diameter,C04,0.5
average pore size,average size,C04,0.5
average pore size,average size diameter,C04,0.5
average pore size,effective particle diameter,C04,0.5
average pore size,effective particle size,C04,0.5
average pore size,effective pore diameter,C04,0.5
average pore size,equivalent particle diameter,C04,0.5
average pore size,equivalent particle size,C04,0.5
average pore size,equivalent pore diameter,C04,0.5
average pore size,equivalent pore size,C04,0.5
average pore size,mean pore radius,C04,0.5
average pore size,median pore diameter,C04,0.5
average pore size,micropore,C04,0.5
average pore size,millipore,C04,0.5
average pore size,nanopore,C04,0.5
average pore size,pore,C04,0.5
average pore size,pore radius,C04,0.5
average pore size,pore size,C04,0.5
average pore size,pores,C04,0.5
average pore size,pores volume,C04,0.5
average pore size,ultra average particle diameter,C04,0.5
average pore size,average diameter,C10,0.5
average pore size,average hole smaller,C10,0.5
average pore size,average pore,C10,0.5
average pore size,average pore diameter,C10,0.5
average pore size,average pore size diameter,C10,0.5
average pore size,average pores diameter,C10,0.5
average pore size,average size,C10,0.5
average pore size,average size diameter,C10,0.5
average pore size,initial average pore size,C10,0.5
average pore size,initial pore size,C10,0.5
average pore size,mean pore diameter,C10,0.5
average pore size,pore,C10,0.5
average pore size,pore diameter,C10,0.5
average pore size,pore hole size,C10,0.5
average pore size,pore size,C10,0.5
average pore size,pore thickness,C10,0.5
average pore size,average pore volume,D21,0.5
average power ratio reduction,average power suppression,H04,0.5
average power ratio reduction,average ratio reduction,H04,0.5
average power ratio reduction,average ratio suppression,H04,0.5
average power ratio reduction,average voltage ratio reduction,H04,0.5
average power ratio reduction,peak power reduction,H04,0.5
average power ratio reduction,peak power suppression,H04,0.5
average power ratio reduction,peak reducing signal,H04,0.5
average power ratio reduction,power ratio,H04,0.5
average power ratio reduction,reducing average power,H04,0.5
average power ratio reduction,two stage index modulation,H04,0.5
axial extension,axial,A61,0.5
axial extension,central,A61,0.5
axial extension,circumferential,A61,0.5
axial extension,lateral,A61,0.5
axial extension,transverse,A61,0.5
axial extension,extension,B05,0.5
axial extension,extensions,B05,0.5
axial extension,circumferential direction,D03,0.5
axial extension,circumferential directions,D03,0.5
axial extension,extension,D03,0.5
axial extension,external end,D03,0.5
axial extension,axial portion,D06,0.5
axial extension,axial winding,D06,0.5
axle boxes,axle shaft boxes,B22,0.5
axle boxes,car axle box,B22,0.5
axle boxes,railway axle boxes,B22,0.5
axle boxes,axle boxes of wheel pairs,E21,0.5
axle boxes,axle mountings,E21,0.5
axle boxes,axle springs,E21,0.5
axle boxes,bearing,E21,0.5
axle boxes,bearings,E21,0.5
axle boxes,equalizing levers,E21,0.5
axle boxes,wheel sets,E21,0.5
axle boxes,bearing housings,G01,0.5
axle boxes,bearing members,G01,0.5
axle boxes,cylindrical housings,G01,0.5
axle boxes,cylindrical members,G01,0.5
axle boxes,housings,G01,0.5
axle boxes,respective supporting members,G01,0.5
axle boxes,side members,G01,0.5
axle boxes,side portions,G01,0.5
axle boxes,supporting members,G01,0.5
axle boxes,supporting portions,G01,0.5
axle boxes,track conditions,G01,0.5
azabicyclo,aza heterocycles,C07,0.5
azabicyclo,contain azabicyclo,C07,0.5
azabicyclo,nitrogen containing bicyclic,C07,0.5
azabicyclo,nitrogen containing bridged bicyclics,C07,0.5
azabicyclo,nitrogen containing heterocycles,C07,0.5
azabicyclo,nitrogen substituted heterocylics,C07,0.5
azabicyclo,nitrogenous bicyclic organic compound,C07,0.5
azabicyclo,tropane,C07,0.5
azabicyclo,1 azabicyclo,G01,0.5
azabicyclo,6 methyl l azabicyclo,G01,0.5
azabicyclo,bicyclic bridged compounds,G01,0.5
azabicyclo,hexane portion,G01,0.5
azabicyclo,hydroxy 2 azabicyclo,G01,0.5
azabicyclo,pharmaceutically acceptable salt,G01,0.5
azabicyclo,tropanes,G01,0.5
azabicyclo,vince lactam,G01,0.5
bandedge,main peak,G02,0.5
bandedge,maximum peak,G02,0.5
bandedge,peak,G02,0.5
bandedge,band,H01,0.5
bandedge,center frequency,H01,0.5
bandedge,filter frequency,H01,0.5
bandedge,frequency,H01,0.5
bandedge,lasing,H01,0.5
bandedge,lasing gap,H01,0.5
bandedge,output frequency,H01,0.5
bandedge,passband,H01,0.5
bandedge,photonic band edge,H01,0.5
bandedge,reflection band,H01,0.5
bandedge,reflectivity peak,H01,0.5
bandedge,short wavelength edge,H01,0.5
bandedge,band,H03,0.5
bandedge,banding,H03,0.5
bandedge,center frequency,H03,0.5
bandedge,end frequency,H03,0.5
bandedge,filter frequency,H03,0.5
bandedge,output frequency,H03,0.5
bandedge,passband,H03,0.5
base fuels,based fuels,C10,0.5
base fuels,blend fuels,C10,0.5
base fuels,blended with gasoline,C10,0.5
base fuels,blends fuels,C10,0.5
base fuels,derived based fuels,C10,0.5
base fuels,derived distillates,C10,0.5
base fuels,derived fuels,C10,0.5
base fuels,diesel blends,C10,0.5
base fuels,diesel fuel,C10,0.5
base fuels,ethanol fuel,C10,0.5
base fuels,ethanol fuel mixtures,C10,0.5
base fuels,ethanolgasoline blends,C10,0.5
base fuels,fuel,C10,0.5
base fuels,fuel blends,C10,0.5
base fuels,fuel generally,C10,0.5
base fuels,fuels,C10,0.5
base fuels,fuels additves system,C10,0.5
base fuels,fuels generally,C10,0.5
base fuels,hydrous ethanol,C10,0.5
base fuels,jet fuel blends,C10,0.5
base fuels,m100 type fuel,C10,0.5
base fuels,m85 type fuel,C10,0.5
base fuels,oil based distillates,C10,0.5
base fuels,oil based fuels,C10,0.5
base fuels,oil derived fuels,C10,0.5
based interpolation,distance based interpolation,H04,0.5
based interpolation,electronic interpolation,H04,0.5
based interpolation,interpolated points,H04,0.5
based interpolation,interpolation,H04,0.5
based interpolation,inverse distance weighting interpolation,H04,0.5
based interpolation,linear interpolation,H04,0.5
based interpolation,multivariate interpolation,H04,0.5
based interpolation,numeric analysis,H04,0.5
based interpolation,signal interpolation,H04,0.5
based method,detail preparation method,G01,0.5
based method,enhancement apparatus,G01,0.5
based method,ensemble based methods,G01,0.5
based method,geometric dimension,G01,0.5
based method,measuring coordinates,G01,0.5
based method,method base,G01,0.5
based method,provide based method,G01,0.5
based method,standard operating method,G01,0.5
based method,value extracting apparatus,G01,0.5
based method,value extracting device,G01,0.5
based method,value extraction apparatus,G01,0.5
based method,value extraction device,G01,0.5
based method,example method,G06,0.5
based method,example methods,G06,0.5
based method,exemplary method,G06,0.5
based method,exemplary methods,G06,0.5
based method,methods,G06,0.5
based method,use based method,G06,0.5
based method,artificial intelligence based method,H04,0.5
based method,calculation method,H04,0.5
based method,circuit based method,H04,0.5
based method,federated learning based method,H04,0.5
based method,implemented,H04,0.5
based method,implemented system,H04,0.5
based method,internet based method,H04,0.5
based method,methods,H04,0.5
based method,provide computer based method,H04,0.5
based method,segmentation based method,H04,0.5
based propellant,based gasoline,C06,0.5
based propellant,based rocket fuel,C06,0.5
based propellant,nitrocellulose based propellant,C06,0.5
based propellant,propellant,C06,0.5
based propellant,propellants consist nitrocellulose with nitroglycerin,C06,0.5
based propellant,single or double based propellants,C06,0.5
based propellant,acting chlorofluorocarbon propellant,F02,0.5
based propellant,aerosol propellant,F02,0.5
based propellant,booster material,F02,0.5
based propellant,carbonate propellant,F02,0.5
based propellant,chlorofluorocarbon propellant,F02,0.5
based propellant,double based propellant,F02,0.5
based propellant,gaseous propellent,F02,0.5
based propellant,helical chlorofluorocarbon propellant,F02,0.5
based propellant,helical propellant,F02,0.5
based propellant,liquid propellent,F02,0.5
based propellant,polyol propellant,F02,0.5
based propellant,pressure based propellant,F02,0.5
based propellant,propellant,F02,0.5
based writing,project based writing,G11,0.5
based writing,read head,G11,0.5
based writing,source based writing,G11,0.5
based writing,storing the data,G11,0.5
based writing,text based writing,G11,0.5
based writing,width write control,G11,0.5
based writing,write head,G11,0.5
battery cell assembly,assembly cell,F28,0.5
battery cell assembly,bipolar battery cell,F28,0.5
battery cell assembly,coin shaped lithium battery,F28,0.5
battery cell assembly,electrochemical unit,F28,0.5
battery cell assembly,electromechanical apparatus,F28,0.5
battery cell assembly,electromechanical assembly,F28,0.5
battery cell assembly,electromechanical electronic apparatus,F28,0.5
battery cell assembly,electromechanical electronic assembly,F28,0.5
battery cell assembly,electronic assembly,F28,0.5
battery cell assembly,flow cell assembly,F28,0.5
battery cell assembly,positive and negative terminal,F28,0.5
battery cell assembly,rechargeable storage cell,F28,0.5
battery cell assembly,sealed electrochemical cell,F28,0.5
battery cell assembly,solar cell assembly,F28,0.5
battery cell assembly,assembly cell,H01,0.5
battery cell assembly,batteries cells are different,H01,0.5
battery cell assembly,battery,H01,0.5
battery cell assembly,battery are differ,H01,0.5
battery cell assembly,battery are different,H01,0.5
battery cell assembly,battery cell,H01,0.5
battery cell assembly,battery cells are different,H01,0.5
battery cell assembly,bipolar battery cell,H01,0.5
battery cell assembly,cell,H01,0.5
battery cell assembly,cell assemblies,H01,0.5
battery cell assembly,cell assembly,H01,0.5
battery cell assembly,cell pack assembly,H01,0.5
battery cell assembly,current collector structure,H01,0.5
battery cell assembly,electrochemical cell assembly,H01,0.5
battery cell assembly,interconnected batteries,H01,0.5
battery cell assembly,lithium battery pack,H01,0.5
battery cell assembly,plurality battery,H01,0.5
battery cell assembly,power source,H01,0.5
battery cell assembly,solar cell,H01,0.5
battery cell assembly,solar cell assembly,H01,0.5
battery heater,battery control,H01,0.5
battery heater,battery management,H01,0.5
battery heater,dc battery heater,H01,0.5
battery heater,heat trace system,H01,0.5
battery heater,heating,H01,0.5
battery heater,heating element,H01,0.5
battery heater,power storage source,H01,0.5
battery heater,solar operated heating unit,H01,0.5
battery heater,temperature control,H01,0.5
battery heater,temperature management,H01,0.5
battery heater,thermal power source,H01,0.5
battery monitoring circuit,battery,G01,0.5
battery monitoring circuit,battery apparatus,G01,0.5
battery monitoring circuit,battery cells,G01,0.5
battery monitoring circuit,battery condition monitor,G01,0.5
battery monitoring circuit,battery device,G01,0.5
battery monitoring circuit,battery module,G01,0.5
